Sat 24 Dec 2022 07:18:46 PM KST
NODELIST=agi1
MASTER_ADDR=agi1
conda 22.11.0
Python 3.10.8
Vit is used
[INFO] main.py:39 > Namespace(mode='L2P', dataset='cifar100', n_tasks=10, n=50, m=10, rnd_seed=1, memory_size=2000, log_path='results', model_name='vit', opt_name='sgd', sched_name='cos', batchsize=16, n_worker=0, lr=0.03, init_model=False, init_opt=False, topk=1, use_amp=True, transforms=['cutmix', 'autoaug'], gpu_transform=True, reg_coef=100, data_dir='/local_datasets/puridiver/cifar100', debug=False, note='[L2P_K]_iblurry_cifar100_3epoch', eval_period=100, temp_batchsize=None, online_iter=3.0, num_gpus=1, workers_per_gpu=1, imp_update_period=1, lr_step=0.95, lr_length=10, lr_period=10, memory_epoch=256, distilling=True, agem_batch=240, mir_cands=50)
[INFO] main.py:48 > Set the device (cuda)
[INFO] main.py:94 > Using train-transforms Compose(
    RandomCrop(size=(32, 32), padding=4)
    RandomHorizontalFlip(p=0.5)
    AutoAugment(policy=AutoAugmentPolicy.CIFAR10, fill=None)
    ConvertImageDtype()
    Normalize(mean=(0.5071, 0.4867, 0.4408), std=(0.2675, 0.2565, 0.2761))
)
[INFO] main.py:104 > [1] Select a CIL method (L2P)
[INFO] main.py:110 > [2] Incrementally training 10 tasks

##################################################
# Task 0 iteration
##################################################

[INFO] main.py:123 > [2-1] Prepare a datalist for the current task
[INFO] L2P_kearney.py:534 > Train | Sample # 8 | train_loss 10.6251 | train_acc 0.5312 | lr 0.012074 | running_time 0:00:02 | ETA 4:05:34
[INFO] L2P_kearney.py:534 > Train | Sample # 36128 | train_loss 0.8509 | train_acc 0.8464 | lr 0.008030 | running_time 7:21:57 | ETA 2:49:41
[INFO] L2P_kearney.py:534 > Train | Sample # 36136 | train_loss 0.9892 | train_acc 0.8229 | lr 0.008015 | running_time 7:21:59 | ETA 2:49:34
[INFO] L2P_kearney.py:534 > Train | Sample # 36144 | train_loss 1.0764 | train_acc 0.8307 | lr 0.008000 | running_time 7:22:01 | ETA 2:49:26
[INFO] L2P_kearney.py:534 > Train | Sample # 36152 | train_loss 0.8551 | train_acc 0.8490 | lr 0.007984 | running_time 7:22:02 | ETA 2:49:19
[INFO] L2P_kearney.py:534 > Train | Sample # 36160 | train_loss 0.9787 | train_acc 0.8229 | lr 0.007969 | running_time 7:22:04 | ETA 2:49:12
[INFO] L2P_kearney.py:534 > Train | Sample # 36168 | train_loss 1.3066 | train_acc 0.6589 | lr 0.007954 | running_time 7:22:06 | ETA 2:49:04
[INFO] L2P_kearney.py:534 > Train | Sample # 36176 | train_loss 1.1240 | train_acc 0.7656 | lr 0.007939 | running_time 7:22:08 | ETA 2:48:57
[INFO] L2P_kearney.py:534 > Train | Sample # 36184 | train_loss 1.0067 | train_acc 0.7578 | lr 0.007923 | running_time 7:22:10 | ETA 2:48:49
[INFO] L2P_kearney.py:534 > Train | Sample # 36192 | train_loss 0.9387 | train_acc 0.8620 | lr 0.007908 | running_time 7:22:11 | ETA 2:48:42
[INFO] L2P_kearney.py:534 > Train | Sample # 36200 | train_loss 0.9768 | train_acc 0.7500 | lr 0.007893 | running_time 7:22:13 | ETA 2:48:35
[INFO] L2P_kearney.py:544 > Test | Sample # 36200 | test_loss 0.7792 | test_acc 0.8030 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 36208 | train_loss 0.9153 | train_acc 0.8125 | lr 0.007878 | running_time 7:23:20 | ETA 2:48:52
[INFO] L2P_kearney.py:534 > Train | Sample # 36216 | train_loss 1.0060 | train_acc 0.7656 | lr 0.007863 | running_time 7:23:21 | ETA 2:48:44
[INFO] L2P_kearney.py:534 > Train | Sample # 36224 | train_loss 1.1032 | train_acc 0.7760 | lr 0.007847 | running_time 7:23:23 | ETA 2:48:37
[INFO] L2P_kearney.py:534 > Train | Sample # 36232 | train_loss 0.9717 | train_acc 0.7969 | lr 0.007832 | running_time 7:23:25 | ETA 2:48:30
[INFO] L2P_kearney.py:534 > Train | Sample # 36240 | train_loss 1.3746 | train_acc 0.6979 | lr 0.007817 | running_time 7:23:27 | ETA 2:48:22
[INFO] L2P_kearney.py:534 > Train | Sample # 36248 | train_loss 0.7610 | train_acc 0.8438 | lr 0.007802 | running_time 7:23:29 | ETA 2:48:15
[INFO] L2P_kearney.py:534 > Train | Sample # 36256 | train_loss 0.7142 | train_acc 0.8646 | lr 0.007787 | running_time 7:23:31 | ETA 2:48:07
[INFO] L2P_kearney.py:534 > Train | Sample # 36264 | train_loss 1.2314 | train_acc 0.8021 | lr 0.007772 | running_time 7:23:32 | ETA 2:48:00
[INFO] L2P_kearney.py:534 > Train | Sample # 36272 | train_loss 0.9886 | train_acc 0.8438 | lr 0.007757 | running_time 7:23:34 | ETA 2:47:52
[INFO] L2P_kearney.py:534 > Train | Sample # 36280 | train_loss 0.8755 | train_acc 0.8177 | lr 0.007741 | running_time 7:23:36 | ETA 2:47:45
[INFO] L2P_kearney.py:534 > Train | Sample # 36288 | train_loss 0.6705 | train_acc 0.8932 | lr 0.007726 | running_time 7:23:38 | ETA 2:47:38
[INFO] L2P_kearney.py:534 > Train | Sample # 36296 | train_loss 1.0898 | train_acc 0.7474 | lr 0.007711 | running_time 7:23:40 | ETA 2:47:30
[INFO] L2P_kearney.py:544 > Test | Sample # 36300 | test_loss 0.7640 | test_acc 0.8082 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 36304 | train_loss 1.2564 | train_acc 0.7682 | lr 0.007696 | running_time 7:24:46 | ETA 2:47:47
[INFO] L2P_kearney.py:534 > Train | Sample # 36312 | train_loss 0.9618 | train_acc 0.8099 | lr 0.007681 | running_time 7:24:48 | ETA 2:47:40
[INFO] L2P_kearney.py:534 > Train | Sample # 36320 | train_loss 1.0640 | train_acc 0.7656 | lr 0.007666 | running_time 7:24:50 | ETA 2:47:32
[INFO] L2P_kearney.py:534 > Train | Sample # 36328 | train_loss 1.1225 | train_acc 0.7448 | lr 0.007651 | running_time 7:24:52 | ETA 2:47:25
[INFO] L2P_kearney.py:534 > Train | Sample # 36336 | train_loss 1.0038 | train_acc 0.8151 | lr 0.007636 | running_time 7:24:53 | ETA 2:47:18
[INFO] L2P_kearney.py:534 > Train | Sample # 36344 | train_loss 0.8391 | train_acc 0.8281 | lr 0.007621 | running_time 7:24:55 | ETA 2:47:10
[INFO] L2P_kearney.py:534 > Train | Sample # 36352 | train_loss 1.2763 | train_acc 0.7240 | lr 0.007606 | running_time 7:24:57 | ETA 2:47:03
[INFO] L2P_kearney.py:534 > Train | Sample # 36360 | train_loss 1.3263 | train_acc 0.7422 | lr 0.007591 | running_time 7:24:59 | ETA 2:46:55
[INFO] L2P_kearney.py:534 > Train | Sample # 36368 | train_loss 1.3224 | train_acc 0.7083 | lr 0.007576 | running_time 7:25:01 | ETA 2:46:48
[INFO] L2P_kearney.py:534 > Train | Sample # 36376 | train_loss 1.2543 | train_acc 0.7500 | lr 0.007561 | running_time 7:25:02 | ETA 2:46:41
[INFO] L2P_kearney.py:534 > Train | Sample # 36384 | train_loss 1.1448 | train_acc 0.7708 | lr 0.007546 | running_time 7:25:04 | ETA 2:46:33
[INFO] L2P_kearney.py:534 > Train | Sample # 36392 | train_loss 1.5421 | train_acc 0.6068 | lr 0.007531 | running_time 7:25:06 | ETA 2:46:26
[INFO] L2P_kearney.py:534 > Train | Sample # 36400 | train_loss 0.5883 | train_acc 0.8880 | lr 0.007516 | running_time 7:25:08 | ETA 2:46:18
[INFO] L2P_kearney.py:544 > Test | Sample # 36400 | test_loss 0.7911 | test_acc 0.7972 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 36408 | train_loss 1.2830 | train_acc 0.7812 | lr 0.007501 | running_time 7:26:14 | ETA 2:46:35
[INFO] L2P_kearney.py:534 > Train | Sample # 36416 | train_loss 0.6045 | train_acc 0.8542 | lr 0.007486 | running_time 7:26:16 | ETA 2:46:28
[INFO] L2P_kearney.py:534 > Train | Sample # 36424 | train_loss 1.0527 | train_acc 0.7839 | lr 0.007471 | running_time 7:26:18 | ETA 2:46:20
[INFO] L2P_kearney.py:534 > Train | Sample # 36432 | train_loss 1.2043 | train_acc 0.7318 | lr 0.007456 | running_time 7:26:20 | ETA 2:46:13
[INFO] L2P_kearney.py:534 > Train | Sample # 36440 | train_loss 0.9611 | train_acc 0.8281 | lr 0.007441 | running_time 7:26:22 | ETA 2:46:06
[INFO] L2P_kearney.py:534 > Train | Sample # 36448 | train_loss 1.1268 | train_acc 0.8359 | lr 0.007426 | running_time 7:26:23 | ETA 2:45:58
[INFO] L2P_kearney.py:534 > Train | Sample # 36456 | train_loss 1.2130 | train_acc 0.7109 | lr 0.007412 | running_time 7:26:25 | ETA 2:45:51
[INFO] L2P_kearney.py:534 > Train | Sample # 36464 | train_loss 1.1643 | train_acc 0.7526 | lr 0.007397 | running_time 7:26:27 | ETA 2:45:43
[INFO] L2P_kearney.py:534 > Train | Sample # 36472 | train_loss 0.9137 | train_acc 0.8177 | lr 0.007382 | running_time 7:26:29 | ETA 2:45:36
[INFO] L2P_kearney.py:534 > Train | Sample # 36480 | train_loss 1.3307 | train_acc 0.7578 | lr 0.007367 | running_time 7:26:31 | ETA 2:45:29
[INFO] L2P_kearney.py:534 > Train | Sample # 36488 | train_loss 1.1301 | train_acc 0.8021 | lr 0.007352 | running_time 7:26:33 | ETA 2:45:21
[INFO] L2P_kearney.py:534 > Train | Sample # 36496 | train_loss 1.0996 | train_acc 0.7734 | lr 0.007337 | running_time 7:26:34 | ETA 2:45:14
[INFO] L2P_kearney.py:544 > Test | Sample # 36500 | test_loss 0.8031 | test_acc 0.7966 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 36504 | train_loss 1.3168 | train_acc 0.7682 | lr 0.007322 | running_time 7:27:41 | ETA 2:45:31
[INFO] L2P_kearney.py:534 > Train | Sample # 36512 | train_loss 1.0967 | train_acc 0.7578 | lr 0.007308 | running_time 7:27:43 | ETA 2:45:23
[INFO] L2P_kearney.py:534 > Train | Sample # 36520 | train_loss 1.2782 | train_acc 0.7500 | lr 0.007293 | running_time 7:27:45 | ETA 2:45:16
[INFO] L2P_kearney.py:534 > Train | Sample # 36528 | train_loss 1.0100 | train_acc 0.8229 | lr 0.007278 | running_time 7:27:46 | ETA 2:45:08
[INFO] L2P_kearney.py:534 > Train | Sample # 36536 | train_loss 1.2343 | train_acc 0.7578 | lr 0.007263 | running_time 7:27:48 | ETA 2:45:01
[INFO] L2P_kearney.py:534 > Train | Sample # 36544 | train_loss 0.8553 | train_acc 0.7917 | lr 0.007248 | running_time 7:27:50 | ETA 2:44:54
[INFO] L2P_kearney.py:534 > Train | Sample # 36552 | train_loss 1.1851 | train_acc 0.7370 | lr 0.007234 | running_time 7:27:52 | ETA 2:44:46
[INFO] L2P_kearney.py:534 > Train | Sample # 36560 | train_loss 1.1917 | train_acc 0.7526 | lr 0.007219 | running_time 7:27:54 | ETA 2:44:39
[INFO] L2P_kearney.py:534 > Train | Sample # 36568 | train_loss 0.7886 | train_acc 0.8359 | lr 0.007204 | running_time 7:27:55 | ETA 2:44:31
[INFO] L2P_kearney.py:534 > Train | Sample # 36576 | train_loss 1.0885 | train_acc 0.8125 | lr 0.007189 | running_time 7:27:57 | ETA 2:44:24
[INFO] L2P_kearney.py:534 > Train | Sample # 36584 | train_loss 0.9531 | train_acc 0.8177 | lr 0.007175 | running_time 7:27:59 | ETA 2:44:17
[INFO] L2P_kearney.py:534 > Train | Sample # 36592 | train_loss 0.8512 | train_acc 0.8359 | lr 0.007160 | running_time 7:28:01 | ETA 2:44:09
[INFO] L2P_kearney.py:534 > Train | Sample # 36600 | train_loss 1.3663 | train_acc 0.6953 | lr 0.007145 | running_time 7:28:03 | ETA 2:44:02
[INFO] L2P_kearney.py:544 > Test | Sample # 36600 | test_loss 0.7620 | test_acc 0.8072 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 36608 | train_loss 0.6946 | train_acc 0.8438 | lr 0.007131 | running_time 7:29:09 | ETA 2:44:18
[INFO] L2P_kearney.py:534 > Train | Sample # 36616 | train_loss 0.9987 | train_acc 0.7448 | lr 0.007116 | running_time 7:29:11 | ETA 2:44:11
[INFO] L2P_kearney.py:534 > Train | Sample # 36624 | train_loss 0.9636 | train_acc 0.7943 | lr 0.007101 | running_time 7:29:13 | ETA 2:44:04
[INFO] L2P_kearney.py:534 > Train | Sample # 36632 | train_loss 0.9799 | train_acc 0.7995 | lr 0.007087 | running_time 7:29:15 | ETA 2:43:56
[INFO] L2P_kearney.py:534 > Train | Sample # 36640 | train_loss 0.9258 | train_acc 0.8438 | lr 0.007072 | running_time 7:29:16 | ETA 2:43:49
[INFO] L2P_kearney.py:534 > Train | Sample # 36648 | train_loss 0.9591 | train_acc 0.8307 | lr 0.007057 | running_time 7:29:18 | ETA 2:43:41
[INFO] L2P_kearney.py:534 > Train | Sample # 36656 | train_loss 0.9035 | train_acc 0.7891 | lr 0.007043 | running_time 7:29:20 | ETA 2:43:34
[INFO] L2P_kearney.py:534 > Train | Sample # 36664 | train_loss 1.0873 | train_acc 0.7630 | lr 0.007028 | running_time 7:29:22 | ETA 2:43:27
[INFO] L2P_kearney.py:534 > Train | Sample # 36672 | train_loss 1.0520 | train_acc 0.8047 | lr 0.007013 | running_time 7:29:24 | ETA 2:43:19
[INFO] L2P_kearney.py:534 > Train | Sample # 36680 | train_loss 1.0406 | train_acc 0.7604 | lr 0.006999 | running_time 7:29:25 | ETA 2:43:12
[INFO] L2P_kearney.py:534 > Train | Sample # 36688 | train_loss 1.1443 | train_acc 0.6979 | lr 0.006984 | running_time 7:29:27 | ETA 2:43:05
[INFO] L2P_kearney.py:534 > Train | Sample # 36696 | train_loss 1.2578 | train_acc 0.7552 | lr 0.006970 | running_time 7:29:29 | ETA 2:42:57
[INFO] L2P_kearney.py:544 > Test | Sample # 36700 | test_loss 0.7422 | test_acc 0.8146 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 36704 | train_loss 0.9442 | train_acc 0.7969 | lr 0.006955 | running_time 7:30:36 | ETA 2:43:13
[INFO] L2P_kearney.py:534 > Train | Sample # 36712 | train_loss 1.1473 | train_acc 0.7891 | lr 0.006940 | running_time 7:30:38 | ETA 2:43:06
[INFO] L2P_kearney.py:534 > Train | Sample # 36720 | train_loss 1.1767 | train_acc 0.8177 | lr 0.006926 | running_time 7:30:39 | ETA 2:42:59
[INFO] L2P_kearney.py:534 > Train | Sample # 36728 | train_loss 1.0436 | train_acc 0.7760 | lr 0.006911 | running_time 7:30:41 | ETA 2:42:51
[INFO] L2P_kearney.py:534 > Train | Sample # 36736 | train_loss 0.9617 | train_acc 0.7995 | lr 0.006897 | running_time 7:30:43 | ETA 2:42:44
[INFO] L2P_kearney.py:534 > Train | Sample # 36744 | train_loss 1.1410 | train_acc 0.7318 | lr 0.006882 | running_time 7:30:45 | ETA 2:42:37
[INFO] L2P_kearney.py:534 > Train | Sample # 36752 | train_loss 0.9837 | train_acc 0.7734 | lr 0.006868 | running_time 7:30:47 | ETA 2:42:29
[INFO] L2P_kearney.py:534 > Train | Sample # 36760 | train_loss 0.9510 | train_acc 0.7708 | lr 0.006853 | running_time 7:30:49 | ETA 2:42:22
[INFO] L2P_kearney.py:534 > Train | Sample # 36768 | train_loss 0.8703 | train_acc 0.8802 | lr 0.006839 | running_time 7:30:50 | ETA 2:42:15
[INFO] L2P_kearney.py:534 > Train | Sample # 36776 | train_loss 1.2308 | train_acc 0.6849 | lr 0.006824 | running_time 7:30:52 | ETA 2:42:07
[INFO] L2P_kearney.py:534 > Train | Sample # 36784 | train_loss 0.9513 | train_acc 0.8203 | lr 0.006810 | running_time 7:30:54 | ETA 2:42:00
[INFO] L2P_kearney.py:534 > Train | Sample # 36792 | train_loss 0.7520 | train_acc 0.8385 | lr 0.006795 | running_time 7:30:56 | ETA 2:41:52
[INFO] L2P_kearney.py:534 > Train | Sample # 36800 | train_loss 1.1296 | train_acc 0.7786 | lr 0.006781 | running_time 7:30:58 | ETA 2:41:45
[INFO] L2P_kearney.py:544 > Test | Sample # 36800 | test_loss 0.7246 | test_acc 0.8168 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 36808 | train_loss 1.0641 | train_acc 0.8385 | lr 0.006767 | running_time 7:32:04 | ETA 2:42:01
[INFO] L2P_kearney.py:534 > Train | Sample # 36816 | train_loss 1.0817 | train_acc 0.7969 | lr 0.006752 | running_time 7:32:06 | ETA 2:41:54
[INFO] L2P_kearney.py:534 > Train | Sample # 36824 | train_loss 1.0104 | train_acc 0.7578 | lr 0.006738 | running_time 7:32:08 | ETA 2:41:46
[INFO] L2P_kearney.py:534 > Train | Sample # 36832 | train_loss 1.2823 | train_acc 0.7500 | lr 0.006723 | running_time 7:32:09 | ETA 2:41:39
[INFO] L2P_kearney.py:534 > Train | Sample # 36840 | train_loss 0.9964 | train_acc 0.7943 | lr 0.006709 | running_time 7:32:11 | ETA 2:41:32
[INFO] L2P_kearney.py:534 > Train | Sample # 36848 | train_loss 1.0046 | train_acc 0.8307 | lr 0.006695 | running_time 7:32:13 | ETA 2:41:24
[INFO] L2P_kearney.py:534 > Train | Sample # 36856 | train_loss 1.2967 | train_acc 0.6849 | lr 0.006680 | running_time 7:32:15 | ETA 2:41:17
[INFO] L2P_kearney.py:534 > Train | Sample # 36864 | train_loss 1.1943 | train_acc 0.7552 | lr 0.006666 | running_time 7:32:17 | ETA 2:41:09
[INFO] L2P_kearney.py:534 > Train | Sample # 36872 | train_loss 0.9030 | train_acc 0.8359 | lr 0.006652 | running_time 7:32:18 | ETA 2:41:02
[INFO] L2P_kearney.py:534 > Train | Sample # 36880 | train_loss 1.3737 | train_acc 0.6693 | lr 0.006637 | running_time 7:32:20 | ETA 2:40:55
[INFO] L2P_kearney.py:534 > Train | Sample # 36888 | train_loss 1.0404 | train_acc 0.7526 | lr 0.006623 | running_time 7:32:22 | ETA 2:40:47
[INFO] L2P_kearney.py:534 > Train | Sample # 36896 | train_loss 1.2812 | train_acc 0.7370 | lr 0.006609 | running_time 7:32:24 | ETA 2:40:40
[INFO] L2P_kearney.py:544 > Test | Sample # 36900 | test_loss 0.7431 | test_acc 0.8153 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 36904 | train_loss 0.8262 | train_acc 0.8047 | lr 0.006594 | running_time 7:33:31 | ETA 2:40:56
[INFO] L2P_kearney.py:534 > Train | Sample # 36912 | train_loss 0.8964 | train_acc 0.8594 | lr 0.006580 | running_time 7:33:32 | ETA 2:40:48
[INFO] L2P_kearney.py:534 > Train | Sample # 36920 | train_loss 1.1406 | train_acc 0.7865 | lr 0.006566 | running_time 7:33:36 | ETA 2:40:42
[INFO] L2P_kearney.py:534 > Train | Sample # 36928 | train_loss 1.3331 | train_acc 0.6693 | lr 0.006551 | running_time 7:33:38 | ETA 2:40:34
[INFO] L2P_kearney.py:534 > Train | Sample # 36936 | train_loss 1.0688 | train_acc 0.8021 | lr 0.006537 | running_time 7:33:40 | ETA 2:40:27
[INFO] L2P_kearney.py:534 > Train | Sample # 36944 | train_loss 1.0118 | train_acc 0.7891 | lr 0.006523 | running_time 7:33:41 | ETA 2:40:20
[INFO] L2P_kearney.py:534 > Train | Sample # 36952 | train_loss 0.9011 | train_acc 0.7891 | lr 0.006509 | running_time 7:33:43 | ETA 2:40:12
[INFO] L2P_kearney.py:534 > Train | Sample # 36960 | train_loss 0.8941 | train_acc 0.7969 | lr 0.006494 | running_time 7:33:45 | ETA 2:40:05
[INFO] L2P_kearney.py:534 > Train | Sample # 36968 | train_loss 0.8379 | train_acc 0.8177 | lr 0.006480 | running_time 7:33:47 | ETA 2:39:58
[INFO] L2P_kearney.py:534 > Train | Sample # 36976 | train_loss 0.7886 | train_acc 0.8385 | lr 0.006466 | running_time 7:33:49 | ETA 2:39:50
[INFO] L2P_kearney.py:534 > Train | Sample # 36984 | train_loss 0.9622 | train_acc 0.7708 | lr 0.006452 | running_time 7:33:50 | ETA 2:39:43
[INFO] L2P_kearney.py:534 > Train | Sample # 36992 | train_loss 0.9908 | train_acc 0.7995 | lr 0.006438 | running_time 7:33:52 | ETA 2:39:36
[INFO] L2P_kearney.py:534 > Train | Sample # 37000 | train_loss 1.2891 | train_acc 0.7240 | lr 0.006424 | running_time 7:33:54 | ETA 2:39:28
[INFO] L2P_kearney.py:544 > Test | Sample # 37000 | test_loss 0.7556 | test_acc 0.8086 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 37008 | train_loss 1.0134 | train_acc 0.7995 | lr 0.006409 | running_time 7:35:01 | ETA 2:39:44
[INFO] L2P_kearney.py:534 > Train | Sample # 37016 | train_loss 0.9245 | train_acc 0.7656 | lr 0.006395 | running_time 7:35:02 | ETA 2:39:36
[INFO] L2P_kearney.py:534 > Train | Sample # 37024 | train_loss 1.2852 | train_acc 0.6693 | lr 0.006381 | running_time 7:35:04 | ETA 2:39:29
[INFO] L2P_kearney.py:534 > Train | Sample # 37032 | train_loss 1.0373 | train_acc 0.7839 | lr 0.006367 | running_time 7:35:06 | ETA 2:39:22
[INFO] L2P_kearney.py:534 > Train | Sample # 37040 | train_loss 1.1044 | train_acc 0.7370 | lr 0.006353 | running_time 7:35:08 | ETA 2:39:14
[INFO] L2P_kearney.py:534 > Train | Sample # 37048 | train_loss 1.1081 | train_acc 0.7500 | lr 0.006339 | running_time 7:35:10 | ETA 2:39:07
[INFO] L2P_kearney.py:534 > Train | Sample # 37056 | train_loss 0.9861 | train_acc 0.7839 | lr 0.006325 | running_time 7:35:11 | ETA 2:39:00
[INFO] L2P_kearney.py:534 > Train | Sample # 37064 | train_loss 1.1834 | train_acc 0.8073 | lr 0.006311 | running_time 7:35:15 | ETA 2:38:53
[INFO] L2P_kearney.py:534 > Train | Sample # 37072 | train_loss 1.0061 | train_acc 0.7630 | lr 0.006297 | running_time 7:35:17 | ETA 2:38:46
[INFO] L2P_kearney.py:534 > Train | Sample # 37080 | train_loss 0.9042 | train_acc 0.8359 | lr 0.006283 | running_time 7:35:19 | ETA 2:38:39
[INFO] L2P_kearney.py:534 > Train | Sample # 37088 | train_loss 1.0220 | train_acc 0.7891 | lr 0.006268 | running_time 7:35:21 | ETA 2:38:31
[INFO] L2P_kearney.py:534 > Train | Sample # 37096 | train_loss 1.1016 | train_acc 0.7969 | lr 0.006254 | running_time 7:35:22 | ETA 2:38:24
[INFO] L2P_kearney.py:544 > Test | Sample # 37100 | test_loss 0.7304 | test_acc 0.8142 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 37104 | train_loss 0.6932 | train_acc 0.8594 | lr 0.006240 | running_time 7:36:29 | ETA 2:38:39
[INFO] L2P_kearney.py:534 > Train | Sample # 37112 | train_loss 1.0672 | train_acc 0.8047 | lr 0.006226 | running_time 7:36:31 | ETA 2:38:32
[INFO] L2P_kearney.py:534 > Train | Sample # 37120 | train_loss 1.1454 | train_acc 0.7812 | lr 0.006212 | running_time 7:36:33 | ETA 2:38:24
[INFO] L2P_kearney.py:534 > Train | Sample # 37128 | train_loss 1.1268 | train_acc 0.8359 | lr 0.006198 | running_time 7:36:34 | ETA 2:38:17
[INFO] L2P_kearney.py:534 > Train | Sample # 37136 | train_loss 1.0628 | train_acc 0.8568 | lr 0.006185 | running_time 7:36:36 | ETA 2:38:10
[INFO] L2P_kearney.py:534 > Train | Sample # 37144 | train_loss 1.2897 | train_acc 0.7344 | lr 0.006171 | running_time 7:36:38 | ETA 2:38:02
[INFO] L2P_kearney.py:534 > Train | Sample # 37152 | train_loss 1.1433 | train_acc 0.7396 | lr 0.006157 | running_time 7:36:40 | ETA 2:37:55
[INFO] L2P_kearney.py:534 > Train | Sample # 37160 | train_loss 0.8326 | train_acc 0.8281 | lr 0.006143 | running_time 7:36:42 | ETA 2:37:48
[INFO] L2P_kearney.py:534 > Train | Sample # 37168 | train_loss 1.1433 | train_acc 0.8151 | lr 0.006129 | running_time 7:36:43 | ETA 2:37:41
[INFO] L2P_kearney.py:534 > Train | Sample # 37176 | train_loss 1.0491 | train_acc 0.8125 | lr 0.006115 | running_time 7:36:45 | ETA 2:37:33
[INFO] L2P_kearney.py:534 > Train | Sample # 37184 | train_loss 1.0730 | train_acc 0.7786 | lr 0.006101 | running_time 7:36:47 | ETA 2:37:26
[INFO] L2P_kearney.py:534 > Train | Sample # 37192 | train_loss 1.3170 | train_acc 0.7839 | lr 0.006087 | running_time 7:36:49 | ETA 2:37:19
[INFO] L2P_kearney.py:534 > Train | Sample # 37200 | train_loss 1.1107 | train_acc 0.7891 | lr 0.006073 | running_time 7:36:51 | ETA 2:37:11
[INFO] L2P_kearney.py:544 > Test | Sample # 37200 | test_loss 0.7546 | test_acc 0.8063 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 37208 | train_loss 1.2480 | train_acc 0.7839 | lr 0.006059 | running_time 7:37:57 | ETA 2:37:26
[INFO] L2P_kearney.py:534 > Train | Sample # 37216 | train_loss 0.8316 | train_acc 0.7943 | lr 0.006045 | running_time 7:37:59 | ETA 2:37:19
[INFO] L2P_kearney.py:534 > Train | Sample # 37224 | train_loss 0.4899 | train_acc 0.9141 | lr 0.006032 | running_time 7:38:01 | ETA 2:37:12
[INFO] L2P_kearney.py:534 > Train | Sample # 37232 | train_loss 1.0669 | train_acc 0.7865 | lr 0.006018 | running_time 7:38:03 | ETA 2:37:04
[INFO] L2P_kearney.py:534 > Train | Sample # 37240 | train_loss 1.2077 | train_acc 0.7161 | lr 0.006004 | running_time 7:38:04 | ETA 2:36:57
[INFO] L2P_kearney.py:534 > Train | Sample # 37248 | train_loss 0.9765 | train_acc 0.7839 | lr 0.005990 | running_time 7:38:06 | ETA 2:36:50
[INFO] L2P_kearney.py:534 > Train | Sample # 37256 | train_loss 1.1609 | train_acc 0.7526 | lr 0.005976 | running_time 7:38:08 | ETA 2:36:42
[INFO] L2P_kearney.py:534 > Train | Sample # 37264 | train_loss 0.7564 | train_acc 0.8490 | lr 0.005963 | running_time 7:38:10 | ETA 2:36:35
[INFO] L2P_kearney.py:534 > Train | Sample # 37272 | train_loss 0.7258 | train_acc 0.8672 | lr 0.005949 | running_time 7:38:12 | ETA 2:36:28
[INFO] L2P_kearney.py:534 > Train | Sample # 37280 | train_loss 0.9687 | train_acc 0.7839 | lr 0.005935 | running_time 7:38:14 | ETA 2:36:21
[INFO] L2P_kearney.py:534 > Train | Sample # 37288 | train_loss 0.8690 | train_acc 0.8411 | lr 0.005921 | running_time 7:38:15 | ETA 2:36:13
[INFO] L2P_kearney.py:534 > Train | Sample # 37296 | train_loss 1.0494 | train_acc 0.7734 | lr 0.005908 | running_time 7:38:17 | ETA 2:36:06
[INFO] L2P_kearney.py:544 > Test | Sample # 37300 | test_loss 0.7657 | test_acc 0.8053 | 
[INFO] L2P_kearney.py:534 > Train | Sample # 37304 | train_loss 0.9353 | train_acc 0.8516 | lr 0.005894 | running_time 7:39:24 | ETA 2:36:21
[INFO] L2P_kearney.py:534 > Train | Sample # 37312 | train_loss 1.1232 | train_acc 0.7786 | lr 0.005880 | running_time 7:39:26 | ETA 2:36:13
[INFO] L2P_kearney.py:534 > Train | Sample # 37320 | train_loss 1.2767 | train_acc 0.7214 | lr 0.005866 | running_time 7:39:27 | ETA 2:36:06
[INFO] L2P_kearney.py:534 > Train | Sample # 37328 | train_loss 1.2665 | train_acc 0.7500 | lr 0.005853 | running_time 7:39:29 | ETA 2:35:59
